Investor Date,PRIS,BERÄKNAT_SUBSTANSVÄRDE,Rabatt/Premie,Nuvarande rabatt minus snitt,Genomsnittsrabatt senaste 100 handelsdagarna,Avkastning 200 handelsdagar,OMX Date,Index Value,Avkastning OMXS#=
2024-07-24,"357,4",374.0,"1,046446558","0,009909882","1,036536677","0,45%",2024-07-24,"2 570,96977175862","-1,64%"
2024-07-25,"357,7",374.0,"1,045568912","0,008844263","1,036724649","0,08%",2024-07-25,"2 562,37244309489","-1,73%"
2024-07-26,360,374.0,"1,038888889","0,002152559","1,03673633","0,28%",2024-07-26,"2 578,74879950724","-1,41%"
2024-07-29,"358,9",375.0,"1,044859292","0,008091937","1,036767355","0,03%",2024-07-29,"2 580,00071091717","-1,39%"
2024-07-30,"361,3",376.0,"1,04068641","0,003971213","1,036715197","-0,64%",2024-07-30,"2 595,24807207242","-1,79%"
2024-07-31,"362,9",376.0,"1,036098099","-0,000554972","1,036653071","-0,50%",2024-07-31,"2 609,32809097476","-1,77%"
2024-08-01,"355,8",366.0,"1,028667791","-0,00782746","1,036495251","0,34%",2024-08-01,"2 547,17558821577","0,03%"
2024-08-02,"342,1",358.0,"1,046477638","0,009962628","1,03651501","2,43%",2024-08-02,"2 467,00450383085","1,40%"
2024-08-05,"334,8",350.0,"1,045400239","0,008888164","1,036512075","3,17%",2024-08-05,"2 411,25553380502","2,83%"
2024-08-06,"333,7",348.0,"1,042852862","0,006345068","1,036507794","5,27%",2024-08-06,"2 402,95559139827","4,49%"
2024-08-07,"342,9",353.0,"1,029454652","-0,006936826","1,036391477","1,95%",2024-08-07,"2 442,13179751238","3,10%"
2024-08-08,345,354.0,"1,026086957","-0,010226039","1,036312996","0,52%",2024-08-08,"2 450,39368358720","2,44%"
2024-08-09,346,354.0,"1,023121387","-0,013084678","1,036206066","0,09%",2024-08-09,"2 458,59303665918","1,52%"
2024-08-12,"345,5",353.0,"1,02170767","-0,014357986","1,036065656","-0,03%",2024-08-12,"2 460,90305544363","0,83%"
2024-08-13,"346,7",354.0,"1,021055668","-0,01498562","1,036041288","-0,75%",2024-08-13,"2 472,95587365368","0,60%"
2024-08-14,"350,5",356.0,"1,015691869","-0,020079755","1,035771624","-0,57%",2024-08-14,"2 494,18530953689","0,65%"
2024-08-15,"355,3",361.0,"1,016042781","-0,019553699","1,03559648","-1,69%",2024-08-15,"2 522,81229148424","-0,05%"
2024-08-16,355,361.0,"1,016901408","-0,018512649","1,035414058","-1,18%",2024-08-16,"2 533,09315537512","-0,80%"
2024-08-19,"356,8",364.0,"1,020179372","-0,015139761","1,035319134","-1,21%",2024-08-19,"2 540,82625298491","-1,13%"
2024-08-20,"355,4",362.0,"1,018570625","-0,016556996","1,035127621","-1,58%",2024-08-20,"2 527,29308943852","-1,10%"
2024-08-21,"356,6",361.0,"1,012338755","-0,022541951","1,034880706","-3,51%",2024-08-21,"2 523,94021481141","-1,68%"
2024-08-22,"359,2",364.0,"1,013363029","-0,021164013","1,034527042","-5,46%",2024-08-22,"2 541,09763361339","-3,21%"
2024-08-23,"362,4",367.0,"1,012693157","-0,021583439","1,034276596","-5,35%",2024-08-23,"2 559,27251860919","-2,89%"
2024-08-26,"363,2",368.0,"1,013215859","-0,020925301","1,03414116","-6,44%",2024-08-26,"2 567,12414042609","-4,12%"
2024-08-27,362,367.0,"1,013812155","-0,019934724","1,033746878","-6,49%",2024-08-27,"2 556,74827637867","-3,84%"
2024-08-28,"362,1",367.0,"1,013532173","-0,01974616","1,033278333","-6,93%",2024-08-28,"2 562,53629356580","-4,50%"
2024-08-29,"366,7",372.0,"1,014453232","-0,018339097","1,032792329","-8,45%",2024-08-29,"2 587,90086121935","-6,33%"
2024-08-30,"368,4",375.0,"1,017915309","-0,014285629","1,032200938","-7,22%",2024-08-30,"2 595,95847809100","-5,53%"
2024-09-02,"367,3",372.0,"1,012796079","-0,018951343","1,031747423","-6,92%",2024-09-02,"2 589,98148737448","-5,62%"
2024-09-03,"359,9",368.0,"1,022506252","-0,008829153","1,031335405","-5,31%",2024-09-03,"2 565,77756943051","-4,48%"
2024-09-04,355,362.0,"1,01971831","-0,01124034","1,03095865","-2,11%",2024-09-04,"2 531,71991760778","-1,01%"
2024-09-05,"352,4",360.0,"1,021566402","-0,009086104","1,030652506","-3,04%",2024-09-05,"2 509,30424191637","-0,63%"
2024-09-06,350,357.0,"1,02","-0,010288412","1,030288412","-1,26%",2024-09-06,"2 480,99206014502","0,40%"
2024-09-09,"352,1",359.0,"1,019596705","-0,01032832","1,029925025","-0,37%",2024-09-09,"2 511,44277520189","0,43%"
2024-09-10,"351,9",356.0,"1,011651037","-0,017831345","1,029482382","-0,14%",2024-09-10,"2 495,76029993388","1,35%"
2024-09-11,"349,8",357.0,"1,02058319","-0,008521883","1,029105074","-0,40%",2024-09-11,"2 489,95464361208","0,91%"
2024-09-12,"353,8",359.0,"1,014697569","-0,013929886","1,028627455","-1,72%",2024-09-12,"2 510,53879070282","0,16%"
2024-09-13,"354,6",361.0,"1,018048505","-0,010153757","1,028202263","-1,13%",2024-09-13,"2 525,18023518791","-0,11%"
2024-09-16,356,362.0,"1,016853933","-0,010980844","1,027834777","1,26%",2024-09-16,"2 529,74504080924","0,26%"
2024-09-17,"360,7",366.0,"1,014693651","-0,012762584","1,027456235","2,13%",2024-09-17,"2 555,90019355663","0,95%"
2024-09-18,"360,3",366.0,"1,01582015","-0,011389512","1,027209662","1,44%",2024-09-18,"2 544,24523011110","0,03%"
2024-09-19,"367,6",372.0,"1,011969532","-0,014855687","1,02682522","-1,28%",2024-09-19,"2 592,91294673534","-2,34%"
2024-09-20,"365,3",369.0,"1,010128661","-0,016329123","1,026457784","-0,96%",2024-09-20,"2 579,15123215518","-1,81%"
2024-09-23,"365,4",369.0,"1,009852217","-0,016327127","1,026179344","-1,12%",2024-09-23,"2 583,84603575881","-2,77%"
2024-09-24,"366,7",373.0,"1,017180256","-0,008833515","1,026013772","-0,95%",2024-09-24,"2 590,00967272563","-1,33%"
2024-09-25,"369,6",374.0,"1,011904762","-0,01385246","1,025757222","-2,41%",2024-09-25,"2 610,90671674566","-2,46%"
2024-09-26,"375,4",379.0,"1,009589771","-0,015932648","1,025522419","-3,81%",2024-09-26,"2 642,42754171286","-3,43%"
2024-09-27,"374,6",380.0,"1,014415376","-0,010852386","1,025267762","-3,98%",2024-09-27,"2 639,44616910739","-3,87%"
2024-09-30,"373,3",377.0,"1,009911599","-0,015059583","1,024971182","-1,21%",2024-09-30,"2 626,43785831254","-1,29%"
2024-10-01,"369,6",374.0,"1,011904762","-0,012788471","1,024693233","0,32%",2024-10-01,"2 611,34378879813","-0,43%"
2024-10-02,"369,1",374.0,"1,013275535","-0,011239563","1,024515098","1,11%",2024-10-02,"2 620,65615714768","-0,55%"
2024-10-03,"366,6",371.0,"1,012002182","-0,012294092","1,024296274","1,28%",2024-10-03,"2 594,49817303214","-0,19%"
2024-10-04,"370,4",377.0,"1,017818575","-0,006308046","1,024126621","0,05%",2024-10-04,"2 603,79455785523","-0,03%"
2024-10-07,"367,9",377.0,"1,024734982","0,000709536","1,024025447","0,11%",2024-10-07,"2 602,65571227405","0,13%"
2024-10-08,"364,7",373.0,"1,022758432","-0,00112362","1,023882051","-0,58%",2024-10-08,"2 587,88982494422","-0,30%"
2024-10-09,"366,4",375.0,"1,023471616","-0,000260971","1,023732587","-2,43%",2024-10-09,"2 594,90713481886","-2,36%"
2024-10-10,"363,8",371.0,"1,019791094","-0,00383919","1,023630284","-1,81%",2024-10-10,"2 573,91125916904","-0,83%"
2024-10-11,"366,1",372.0,"1,016115815","-0,007399669","1,023515485","-1,58%",2024-10-11,"2 588,71553307490","-1,00%"
2024-10-14,"365,5",373.0,"1,020519836","-0,002969552","1,023489388","-1,61%",2024-10-14,"2 598,24529248113","-1,22%"
2024-10-15,"363,3",371.0,"1,021194605","-0,002218536","1,023413141","0,69%",2024-10-15,"2 577,06507353136","0,65%"
2024-10-16,"362,2",371.0,"1,024295969","0,000872156","1,023423813","1,71%",2024-10-16,"2 580,09144508019","0,89%"
2024-10-17,"361,9",370.0,"1,022381873","-0,00091841","1,023300283","1,19%",2024-10-17,"2 585,81281643463","0,19%"
2024-10-18,"366,1",375.0,"1,024310298","0,001093941","1,023216357","0,38%",2024-10-18,"2 594,30405333035","0,57%"
2024-10-21,362,372.0,"1,027624309","0,004368756","1,023255554","1,74%",2024-10-21,"2 576,20418298824","1,42%"
2024-10-22,"362,5",371.0,"1,023448276","0,000185276","1,023263","2,21%",2024-10-22,"2 571,51329443294","2,39%"
2024-10-23,"366,9",374.0,"1,019351322","-0,003971477","1,023322799","2,15%",2024-10-23,"2 581,32814889786","2,30%"
2024-10-24,"364,1",371.0,"1,018950838","-0,00440868","1,023359518","1,70%",2024-10-24,"2 578,08582222412","1,85%"
2024-10-25,"368,7",379.0,"1,027935991","0,004413871","1,02352212","2,58%",2024-10-25,"2 592,28112324359","2,61%"
2024-10-28,"373,4",383.0,"1,025709695","0,002073004","1,02363669","0,86%",2024-10-28,"2 624,08530870962","1,19%"
2024-10-29,"373,5",381.0,"1,020080321","-0,003652443","1,023732765","0,16%",2024-10-29,"2 610,76523677093","1,37%"
2024-10-30,"367,4",378.0,"1,028851388","0,004953443","1,023897945","3,38%",2024-10-30,"2 578,38274947629","4,30%"
2024-10-31,366,374.0,"1,021857923","-0,002168623","1,024026547","3,47%",2024-10-31,"2 542,40789268954","4,96%"
2024-11-01,"366,8",376.0,"1,025081788","0,000823077","1,024258712","2,51%",2024-11-01,"2 557,22150536679","3,90%"
2024-11-04,"367,2",376.0,"1,023965142","-0,000445567","1,024410708","2,51%",2024-11-04,"2 571,98355127944","2,86%"
2024-11-05,"367,6",379.0,"1,03101197","0,006442573","1,024569397","2,67%",2024-11-05,"2 574,12683322059","2,70%"
2024-11-06,"364,1",376.0,"1,032683329","0,00790221","1,024781118","3,38%",2024-11-06,"2 553,13194359894","2,84%"
2024-11-07,"373,5",386.0,"1,033467202","0,008424157","1,025043045","1,26%",2024-11-07,"2 584,72413806828","1,77%"
2024-11-08,370,379.0,"1,024324324","-0,00082538","1,025149705","-0,78%",2024-11-08,"2 558,74393087439","0,74%"
2024-11-11,"372,2",380.0,"1,020956475","-0,004279235","1,02523571","-0,99%",2024-11-11,"2 576,42538533591","0,81%"
2024-11-12,"362,5",372.0,"1,026206897","0,000840868","1,025366029","1,66%",2024-11-12,"2 514,23081403963","3,71%"
2024-11-13,358,369.0,"1,030726257","0,005150408","1,025575848","3,66%",2024-11-13,"2 512,56252235419","4,54%"
2024-11-14,"360,7",372.0,"1,031327973","0,005550382","1,025777591","2,72%",2024-11-14,"2 531,38915051223","4,30%"
2024-11-15,"356,9",371.0,"1,039506865","0,013432783","1,026074082","4,20%",2024-11-15,"2 509,98669271073","4,90%"
2024-11-18,"358,3",371.0,"1,035445158","0,009114271","1,026330887","3,71%",2024-11-18,"2 506,91287595451","4,88%"
2024-11-19,355,367.0,"1,033802817","0,007263621","1,026539196","4,62%",2024-11-19,"2 493,47557413340","5,71%"
2024-11-20,353,365.0,"1,033994334","0,007199192","1,026795142","5,01%",2024-11-20,"2 484,49033398803","6,07%"
2024-11-21,"354,6",368.0,"1,037789058","0,010775776","1,027013282","3,41%",2024-11-21,"2 496,30998455146","5,65%"
2024-11-22,"357,1",371.0,"1,038924671","0,011729193","1,027195478","2,38%",2024-11-22,"2 514,10186218111","3,98%"
2024-11-25,"361,5",371.0,"1,026279391","-0,000926012","1,027205404","1,08%",2024-11-25,"2 512,45102347067","4,12%"
2024-11-26,"356,4",368.0,"1,032547699","0,005526015","1,027021684","3,28%",2024-11-26,"2 495,79615087113","5,57%"
2024-11-27,"356,5",370.0,"1,037868163","0,010871499","1,026996664","3,34%",2024-11-27,"2 497,67542215982","5,95%"
2024-11-28,"357,7",373.0,"1,042773274","0,015846863","1,026926411","3,08%",2024-11-28,"2 508,92348463372","5,53%"
2024-11-29,"357,5",373.0,"1,043356643","0,01657051","1,026786133","4,90%",2024-11-29,"2 513,84567990053","6,26%"
2024-12-02,"363,6",379.0,"1,042354235","0,015762089","1,026592147","2,04%",2024-12-02,"2 548,13305816670","3,82%"
2024-12-03,"366,4",383.0,"1,045305677","0,018867181","1,026438495","-0,19%",2024-12-03,"2 573,69544040560","1,94%"
2024-12-04,"370,1",387.0,"1,045663334","0,019328134","1,0263352","0,65%",2024-12-04,"2 594,37775015160","1,94%"
2024-12-05,"369,5",389.0,"1,052774019","0,026474503","1,026299516","0,87%",2024-12-05,"2 606,08272024912","1,76%"
2024-12-06,"371,9",389.0,"1,045980102","0,019961544","1,026018558","0,27%",2024-12-06,"2 614,26766016515","1,86%"
2024-12-09,"371,3",390.0,"1,050363587","0,024471823","1,025891765","0,46%",2024-12-09,"2 617,80012018683","2,26%"
2024-12-10,"368,4",387.0,"1,050488599","0,024652629","1,02583597","2,69%",2024-12-10,"2 595,48554351752","4,36%"
2024-12-11,365,385.0,"1,054794521","0,028876542","1,025917979","-100,00%",2024-12-11,"2 588,43923176547","-100,00%"
2024-12-12,"362,6",382.0,"1,053502482","0,027514643","1,025987839","-100,00%",2024-12-12,"2 573,97646258679","-100,00%"
2024-12-13,"362,8",380.0,"1,047409041","0,021402982","1,026006058","-100,00%",2024-12-13,"2 556,34308197108","-100,00%"
2024-12-16,"356,7",376.0,"1,054107093","0,027950359","1,026156734","-100,00%",2024-12-16,"2 544,60445588026","-100,00%"
2024-12-17,356,376.0,"1,056179775","0,029910958","1,026268818","-100,00%",2024-12-17,"2 533,06980588857","-100,00%"
2024-12-18,"354,7",375.0,"1,057231463","0,030798833","1,02643263","-100,00%",2024-12-18,"2 537,62616526074","-100,00%"
2024-12-19,"346,8",368.0,"1,061130334","0,03444986","1,026680474","-100,00%",2024-12-19,"2 481,09574263568","-100,00%"
2024-12-20,"346,8",366.0,"1,055363322","0,028418536","1,026944786","-100,00%",2024-12-20,"2 474,64845937292","-100,00%"
2024-12-23,"346,6",367.0,"1,058857473","0,031790114","1,027067359","-100,00%",2024-12-23,"2 469,86965911341","-100,00%"
2024-12-27,"349,1",370.0,"1,059868233","0,032657626","1,027210606","-100,00%",2024-12-27,"2 490,18566295317","-100,00%"
2024-12-30,"349,1",370.0,"1,059868233","0,032489157","1,027379075","-100,00%",2024-12-30,"2 483,12303274051","-100,00%"
2025-01-02,"354,2",373.0,"1,053077357","0,025464394","1,027612963","-100,00%",2025-01-02,"2 508,82938096948","-100,00%"
2025-01-03,"355,7",372.0,"1,045825134","0,018016743","1,027808391","-100,00%",2025-01-03,"2 511,41593982468","-100,00%"
2025-01-07,"364,5",381.0,"1,04526749","0,01723983","1,028027659","-100,00%",2025-01-07,"2 543,15142257884","-100,00%"
2025-01-08,"363,8",381.0,"1,047278725","0,018997886","1,028280838","-100,00%",2025-01-08,"2 541,28666152379","-100,00%"
2025-01-09,"366,1",384.0,"1,048893745","0,020337282","1,028556463","-100,00%",2025-01-09,"2 549,57863948908","-100,00%"
2025-01-10,"363,4",378.0,"1,040176114","0,011377234","1,028798881","-100,00%",2025-01-10,"2 523,72611995366","-100,00%"
2025-01-13,"360,5",376.0,"1,042995839","0,013930096","1,029065743","-100,00%",2025-01-13,"2 514,81304348747","-100,00%"
2025-01-14,357,377.0,"1,056022409","0,026569329","1,029453079","-100,00%",2025-01-14,"2 521,21950202383","-100,00%"
2025-01-15,"363,7",384.0,"1,055815232","0,026009323","1,02980591","-100,00%",2025-01-15,"2 570,83245583038","-100,00%"
2025-01-16,"366,2",384.0,"1,048607318","0,018504016","1,030103303","-100,00%",2025-01-16,"2 585,86013652451","-100,00%"
2025-01-17,"371,9",390.0,"1,048668997","0,018205989","1,030463008","-100,00%",2025-01-17,"2 617,40739157125","-100,00%"
2025-01-20,"371,7",389.0,"1,046542911","0,015751389","1,030791522","-100,00%",2025-01-20,"2 616,68468977818","-100,00%"
2025-01-21,380,393.0,"1,034210526","0,003205961","1,031004565","-100,00%",2025-01-21,"2 638,41823359181","-100,00%"
2025-01-22,"382,1",392.0,"1,025909448","-0,005220796","1,031130244","-100,00%",2025-01-22,"2 647,98998167412","-100,00%"
2025-01-23,"385,1",400.0,"1,038691249","0,007314677","1,031376572","-100,00%",2025-01-23,"2 672,65317790462","-100,00%"
2025-01-24,"385,5",400.0,"1,037613489","0,005998488","1,031615001","-100,00%",2025-01-24,"2 669,73436641363","-100,00%"
2025-01-27,"387,3",398.0,"1,027627162","-0,004118273","1,031745436","-100,00%",2025-01-27,"2 646,92220480843","-100,00%"
2025-01-28,"386,2",396.0,"1,025375453","-0,006443845","1,031819299","-100,00%",2025-01-28,"2 635,63045593087","-100,00%"
2025-01-29,"392,2",407.0,"1,037735849","0,005669622","1,032066227","-100,00%",2025-01-29,"2 657,32829367789","-100,00%"
2025-01-30,394,409.0,"1,038071066","0,005850732","1,032220334","-100,00%",2025-01-30,"2 662,31180092690","-100,00%"
2025-01-31,"392,7",405.0,"1,03132162","-0,001013599","1,032335218","-100,00%",2025-01-31,"2 670,53614029778","-100,00%"
2025-02-03,"386,4",402.0,"1,040372671","0,007851252","1,032521419","-100,00%",2025-02-03,"2 632,63627467249","-100,00%"
2025-02-04,"385,1",402.0,"1,043884705","0,011126804","1,032757901","-100,00%",2025-02-04,"2 638,46417628175","-100,00%"
2025-02-05,"385,7",401.0,"1,039668136","0,006711508","1,032956628","-100,00%",2025-02-05,"2 629,10860553338","-100,00%"
2025-02-06,"391,9",407.0,"1,038530237","0,005307478","1,033222759","-100,00%",2025-02-06,"2 665,74498431262","-100,00%"
2025-02-07,"390,3",408.0,"1,045349731","0,011881759","1,033467972","-100,00%",2025-02-07,"2 639,75465811227","-100,00%"
2025-02-10,"394,2",410.0,"1,040081177","0,006361882","1,033719295","-100,00%",2025-02-10,"2 658,28671253417","-100,00%"
2025-02-11,"392,3",411.0,"1,047667601","0,013655048","1,034012553","-100,00%",2025-02-11,"2 666,86976587227","-100,00%"
2025-02-12,"396,8",414.0,"1,043346774","0,009071915","1,034274859","-100,00%",2025-02-12,"2 678,96796953826","-100,00%"
2025-02-13,"401,7",420.0,"1,045556385","0,010975955","1,03458043","-100,00%",2025-02-13,"2 724,24906285625","-100,00%"
2025-02-14,"403,4",424.0,"1,05106594","0,016136541","1,034929399","-100,00%",2025-02-14,"2 716,99141334598","-100,00%"
2025-02-17,"408,7",427.0,"1,044776119","0,009521903","1,035254216","-100,00%",2025-02-17,"2 743,26053851393","-100,00%"
2025-02-18,"409,7",430.0,"1,04954845","0,013903939","1,035644511","-100,00%",2025-02-18,"2 757,27553234341","-100,00%"
2025-02-19,"400,4",422.0,"1,053946054","0,01786497","1,036081084","-100,00%",2025-02-19,"2 710,23317005215","-100,00%"
2025-02-20,"400,5",425.0,"1,061173533","0,024656872","1,036516661","-100,00%",2025-02-20,"2 725,08902926696","-100,00%"
2025-02-21,"401,9",425.0,"1,057476984","0,020509113","1,036967871","-100,00%",2025-02-21,"2 724,26041167083","-100,00%"
2025-02-24,"400,6",426.0,"1,063404893","0,025904199","1,037500694","-100,00%",2025-02-24,"2 713,62239476095","-100,00%"
2025-02-25,"402,8",429.0,"1,065044687","0,027042713","1,038001974","-100,00%",2025-02-25,"2 724,72847203702","-100,00%"
2025-02-26,"408,6",436.0,"1,067058248","0,028490465","1,038567783","-100,00%",2025-02-26,"2 762,50449468539","-100,00%"
2025-02-27,"404,5",432.0,"1,067985167","0,028862133","1,039123034","-100,00%",2025-02-27,"2 741,95096136172","-100,00%"
2025-02-28,"405,7",427.0,"1,052501849","0,012990435","1,039511414","-100,00%",2025-02-28,"2 724,69625234524","-100,00%"
2025-03-03,"409,2",432.0,"1,055718475","0,015774227","1,039944248","-100,00%",2025-03-03,"2 744,74396320429","-100,00%"
2025-03-04,"393,6",416.0,"1,056910569","0,016579272","1,040331298","-100,00%",2025-03-04,"2 656,24492339963","-100,00%"
2025-03-05,"402,5",425.0,"1,055900621","0,015260753","1,040639868","-100,00%",2025-03-05,"2 723,99102770517","-100,00%"
2025-03-06,"401,5",429.0,"1,068493151","0,027400463","1,041092687","-100,00%",2025-03-06,"2 733,02111323127","-100,00%"
2025-03-07,"401,5",428.0,"1,066002491","0,024488706","1,041513785","-100,00%",2025-03-07,"2 729,21277869804","-100,00%"
2025-03-10,"398,3",424.0,"1,064524228","0,022567541","1,041956687","-100,00%",2025-03-10,"2 710,52197610342","-100,00%"
2025-03-11,"387,2",413.0,"1,066632231","0,024175382","1,04245685","-100,00%",2025-03-11,"2 652,67171176478","-100,00%"
2025-03-12,389,414.0,"1,064267352","0,021377359","1,042889994","-100,00%",2025-03-12,"2 656,40547705089","-100,00%"
2025-03-13,"383,2",410.0,"1,06993737","0,026564774","1,043372595","-100,00%",2025-03-13,"2 647,84079961585","-100,00%"
2025-03-14,"389,8",417.0,"1,069779374","0,025956448","1,043822926","-100,00%",2025-03-14,"2 682,37582874570","-100,00%"
2025-03-17,"388,6",418.0,"1,075656202","0,031305807","1,044350395","-100,00%",2025-03-17,"2 685,19023514994","-100,00%"
2025-03-18,"388,7",420.0,"1,080524826","0,035617852","1,044906974","-100,00%",2025-03-18,"2 685,50084368418","-100,00%"
2025-03-19,"390,7",417.0,"1,067315076","0,022015124","1,045299952","-100,00%",2025-03-19,"2 677,93686162312","-100,00%"
2025-03-20,"389,3",415.0,"1,066015926","0,020294512","1,045721414","-100,00%",2025-03-20,"2 668,76307193152","-100,00%"
2025-03-21,"380,9",409.0,"1,073772644","0,027512405","1,046260239","-100,00%",2025-03-21,"2 629,35833389637","-100,00%"
2025-03-24,"382,7",409.0,"1,068722237","0,021969212","1,046753025","-100,00%",2025-03-24,"2 630,76271313353","-100,00%"
2025-03-25,"383,1",411.0,"1,072826938","0,025629448","1,04719749","-100,00%",2025-03-25,"2 641,37594682613","-100,00%"
2025-03-26,"381,9",406.0,"1,063105525","0,01553778","1,047567746","-100,00%",2025-03-26,"2 604,03093030778","-100,00%"
2025-03-27,"379,2",394.0,"1,039029536","-0,008725826","1,047755361","-100,00%",2025-03-27,"2 572,80586399190","-100,00%"
2025-03-28,"374,2",397.0,"1,060929984","0,012857013","1,048072971","-100,00%",2025-03-28,"2 542,67371373464","-100,00%"
